Processing moldable tasks on the grid: Late job binding with lightweight user-level overlay.,183.00,489.00
Adapting Java RMI for grid computing.,489.00,338.00
Efficient resource management for running multiple concurrent jobs in a computational grid environment.,367.00,93.00
On a solvability of contact problems with visco-plastic friction in the thermo-visco-plastic Bingham rheology.,370.00,197.00
Trends in computer-integrated manufacturing.,169.00,315.00
HPCN96: General applications  computational and computer science.,63.00,158.00
A hybrid integrated architecture for energy consumption prediction.,228.00,396.00
Multimodel agent-based simulation environment for mass-gatherings and pedestrian dynamics.,227.00,13.00
APHID: An architecture for private  high-performance integrated data mining.,457.00,342.00
IoT big data analytics for smart homes with fog and cloud computing.,475.00,208.00
Distributed Point Objects: A new concept for parallel finite elements applied to a geomechanical problem.,93.00,366.00
P2P computing and interaction with grids.,202.00,311.00
A novel context-aware recommendation algorithm with two-level SVD in social networks.,437.00,54.00
Special section: Grid-like distributed computing in amorphous networks.,225.00,309.00
Modeling BitTorrent choking algorithm using game theory.,470.00,348.00
Orchestration and analysis of decentralized workflows within heterogeneous networking infrastructures.,426.00,128.00
A secure and efficient Ciphertext-Policy Attribute-Based Signcryption for Personal Health Records sharing in cloud computing.,32.00,143.00
Parallel architecture and language in Europe.,94.00,406.00
ARMOR: A trust-based privacy-preserving framework for decentralized friend recommendation in online social networks.,435.00,38.00
Peer-to-Peer resource discovery in Grids: Models and systems.,173.00,144.00
TeraScope: distributed visual data mining of terascale data sets over photonic networks.,186.00,342.00
Mobile Edge Computing: Opportunities  solutions  and challenges.,68.00,392.00
A high performance distributed database system for enhanced Internet services.,461.00,192.00
Reprint of : LEGIoT: A Lightweight Edge Gateway for the Internet of Things.,310.00,283.00
Multi-core <i>versus</i> many-core computing for many-task Branch-and-Bound applied to big optimization problems.,249.00,225.00
Scalability aspects of parallel multigrid.,146.00,286.00
Parallel simulation of flows in open channels.,356.00,57.00
Two techniques for improving performance on bus-based multiprocessors.,362.00,71.00
Problem-solving environments for parallel computers.,104.00,482.00
Fast and peer-to-peer vital signal learning system for cloud-based healthcare.,43.00,344.00
An analytical model for the performance evaluation of multistage interconnection networks with two class priorities.,316.00,24.00
Energy trade-offs analysis using equal-energy maps.,107.00,438.00
Unifying intrusion detection and forensic analysis via provenance awareness.,364.00,437.00
Business model analysis of public services operating in the smart city ecosystem: The case of SmartSantander.,312.00,163.00
Smart Spaces for Adaptive Information Integration in Bioinformatics.,38.00,451.00
Experience based knowledge representation for Internet of Things and Cyber Physical Systems with case studies.,180.00,425.00
FAIL-FCI: Versatile fault injection.,61.00,174.00
PCRLB-based sensor selection for maneuvering target tracking in range-based sensor networks.,220.00,479.00
Multi-threaded learning control mechanism for neural networks.,492.00,145.00
How smart cards can benefit from object-oriented technologies.,33.00,28.00
High data rate transmission in high resolution radio astronomy - vlbiGRID.,346.00,409.00
Geocomputation.,6.00,243.00
LBBSRT: An efficient SDN load balancing scheme based on server response time.,413.00,181.00
Special Section: Defining the grid  experiences and future trends.,11.00,208.00
Migration control for mobile agents based on passport and visa.,244.00,40.00
Special section on high-performance networking for distributed data-intensive science.,291.00,19.00
Secure linking of customers  merchants and banks in electronic commerce.,447.00,343.00
SLA enabled CARE resource broker.,141.00,31.00
A highly flexible virtual reality system.,234.00,371.00
Service monitoring and differentiation techniques for resource allocation in the grid  on the basis of the level of service.,228.00,101.00
Hybrid Computing - Where HPC meets grid and Cloud Computing.,229.00,167.00
GMonE: A complete approach to cloud monitoring.,428.00,263.00
Mobility-aware cost-efficient job scheduling for single-class grid jobs in a generic mobile grid architecture.,87.00,400.00
Random local region descriptor (RLRD): A new method for fixed-length feature representation of fingerprint image and its application to template protection.,42.00,482.00
A novel service-oriented intelligent seamless migration algorithm and application for pervasive computing environments.,158.00,392.00
Upgrading the service capacity of video-on-demand servers with memory buffer.,321.00,10.00
An agent architecture for managing data resources in a grid environment.,47.00,418.00
Deadline-driven provisioning of resources for scientific applications in hybrid clouds with Aneka.,333.00,203.00
Directed Point: a communication subsystem for commodity supercomputing with Gigabit Ethernet.,215.00,379.00
Efficient code dissemination in wireless sensor networks.,225.00,26.00
Special Section: DAPSYS  workshop on distributed and parallel systems.,437.00,396.00
A worldwide flock of Condors: Load sharing among workstation clusters.,236.00,387.00
Topological-order based dynamic polling scheme using biconnected component computation.,201.00,456.00
Storage tier-aware replicative data reorganization with prioritization for efficient workload processing.,225.00,316.00
Automobile troubleshooting expert system "ATREX".,39.00,82.00
AFIRM: Adaptive forwarding based link recovery for mobility support in NDN/IoT networks.,480.00,238.00
Preface.,423.00,272.00
A national computing initiative: a summary.,471.00,43.00
Benchmarking MapReduce implementations under different application scenarios.,289.00,458.00
Modular and generic IoT management on the cloud.,19.00,451.00
Planning virtual infrastructures for time critical applications with multiple deadline constraints.,197.00,444.00
Lease-based consistency schemes in the web environment.,423.00,238.00
Secure privacy vault design for distributed multimedia surveillance system.,454.00,289.00
Normalized workflow net (NWF-net): Its definition and properties.,452.00,472.00
Models and data engineering.,208.00,184.00
Device-to-Device based mobile social networking in proximity (MSNP) on smartphones: Framework  challenges and prototype.,177.00,264.00
